type	accession	title	status	submission_date	last_update_date	project.queried_project_id	publication.publication_id
geo	GSE87163	MMTV-PyMT whole tumor gene expression with and without Class IIa HDAC inhibitor treatment	Public on Mar 08, 2017	21-Sep-2016	4-Mar-2019	R01CA205967
geo	GSE76659	Differential gene expression in either CD3+ lymphocytes or CD11b+ myeloid cells due to Class IIa HDAC inhibitor treatment	Public on Mar 08, 2017	7-Jan-2016	4-Mar-2019	R01CA205967	28273064
geo	GSE76659	Differential gene expression in either CD3+ lymphocytes or CD11b+ myeloid cells due to Class IIa HDAC inhibitor treatment	Public on Mar 08, 2017	7-Jan-2016	4-Mar-2019	R01CA205967
geo	GSE96775	Chromatin-associated protein interactions drive megadomain formation in NUT midline carcinoma	Public on Aug 22, 2017	17-Mar-2017	15-May-2019	R01CA124633	28484033
geo	GSE96775	Chromatin-associated protein interactions drive megadomain formation in NUT midline carcinoma	Public on Aug 22, 2017	17-Mar-2017	15-May-2019	R01CA124633
geo	GSE93395	Gene expression profile of human multiple myeloma cell line MM.1S after knockdown of KDM6B	Public on May 01, 2017	10-Jan-2017	15-May-2019	P01CA155258	28487543
geo	GSE93395	Gene expression profile of human multiple myeloma cell line MM.1S after knockdown of KDM6B	Public on May 01, 2017	10-Jan-2017	15-May-2019	P01CA155258
geo	GSE86147	Gene expression profiles of MM.1S cells after knockdown of HDAC3 or DNMT1	Public on Jun 01, 2017	28-Aug-2016	25-Mar-2019	P01CA155258	28490812
geo	GSE86147	Gene expression profiles of MM.1S cells after knockdown of HDAC3 or DNMT1	Public on Jun 01, 2017	28-Aug-2016	25-Mar-2019	P01CA155258
geo	GSE98705	Analysis of gene expression in p53-null cell types following deletion of Mdm2	Public on Sep 06, 2017	9-May-2017	25-Jul-2021	R01CA181204	28576884
geo	GSE98705	Analysis of gene expression in p53-null cell types following deletion of Mdm2	Public on Sep 06, 2017	9-May-2017	25-Jul-2021	R01CA181204
geo	GSE39754	Gene Expression profiling of Multiple Myeloma	Public on Sep 10, 2012	30-Jul-2012	1-Aug-2019	P01CA155258	28581522
geo	GSE39754	Gene Expression profiling of Multiple Myeloma	Public on Sep 10, 2012	30-Jul-2012	1-Aug-2019	P01CA155258
geo	GSE83503	Key transcription factors altered in multiple myeloma patients revealed by logic programming approach combining gene expression pro ling and regulatory networks	Public on Sep 20, 2017	20-Jun-2016	18-Feb-2019	P01CA155258	28835615
geo	GSE83503	Key transcription factors altered in multiple myeloma patients revealed by logic programming approach combining gene expression pro ling and regulatory networks	Public on Sep 20, 2017	20-Jun-2016	18-Feb-2019	P01CA155258
geo	GSE83088	Transcription profile of WT and LKB1 (encoded by the gene Stk11)-deficient Treg cells	Public on Aug 29, 2017	7-Jun-2016	21-Feb-2018	R01CA221290	28847007
geo	GSE83088	Transcription profile of WT and LKB1 (encoded by the gene Stk11)-deficient Treg cells	Public on Aug 29, 2017	7-Jun-2016	21-Feb-2018	R01CA221290
geo	GSE100317	Effects of inhibition of topoisomerase I or HSP90 in primary melanoma cell lines	Public on Oct 04, 2017	21-Jun-2017	25-Jul-2021	R01CA187076	28878208
geo	GSE100317	Effects of inhibition of topoisomerase I or HSP90 in primary melanoma cell lines	Public on Oct 04, 2017	21-Jun-2017	25-Jul-2021	R01CA187076
geo	GSE99381	AR-independent prostate cancer is sustained through FGF signaling	Public on Oct 09, 2017	29-May-2017	25-Jul-2021	U54CA224079	29017058
geo	GSE99381	AR-independent prostate cancer is sustained through FGF signaling	Public on Oct 09, 2017	29-May-2017	25-Jul-2021	U54CA224079
geo	GSE91061	Molecular portraits of tumor mutational and micro-environmental sculpting by immune checkpoint blockade therapy	Public on Jan 23, 2018	8-Dec-2016	15-May-2019	R01CA205426	29033130
geo	GSE91061	Molecular portraits of tumor mutational and micro-environmental sculpting by immune checkpoint blockade therapy	Public on Jan 23, 2018	8-Dec-2016	15-May-2019	R01CA205426
geo	GSE89129	Suppression of adaptive responses to targeted cancer therapy by transcriptional repression	Public on Oct 23, 2017	24-Oct-2016	15-May-2019	P01CA154303	29054992
geo	GSE89129	Suppression of adaptive responses to targeted cancer therapy by transcriptional repression	Public on Oct 23, 2017	24-Oct-2016	15-May-2019	P01CA154303
geo	GSE89128	Suppression of adaptive responses to targeted cancer therapy by transcriptional repression [ChIP-seq]	Public on Oct 23, 2017	24-Oct-2016	15-May-2019	P01CA154303	29054992
geo	GSE89128	Suppression of adaptive responses to targeted cancer therapy by transcriptional repression [ChIP-seq]	Public on Oct 23, 2017	24-Oct-2016	15-May-2019	P01CA154303
geo	GSE89127	Suppression of adaptive responses to targeted cancer therapy by transcriptional repression [RNA-seq]	Public on Oct 23, 2017	24-Oct-2016	15-May-2019	P01CA154303	29054992
geo	GSE89127	Suppression of adaptive responses to targeted cancer therapy by transcriptional repression [RNA-seq]	Public on Oct 23, 2017	24-Oct-2016	15-May-2019	P01CA154303
geo	GSE51906	Gene expression profiling of  oncogenic NRAS driven mouse melanomas that have developed resistance to NRAS withdrawal	Public on Oct 31, 2014	30-Oct-2013	19-Jul-2019	R01CA121118	29076949
geo	GSE51906	Gene expression profiling of  oncogenic NRAS driven mouse melanomas that have developed resistance to NRAS withdrawal	Public on Oct 31, 2014	30-Oct-2013	19-Jul-2019	R01CA121118
geo	GSE73628	RNA-Seq data for AKT, BAD, ERBB2, IGF1R, RAF1 and ERK1 over-expressed samples with twelve green fluorescent protein control samples using human mammary epithelial cells	Public on Jan 01, 2017	30-Sep-2015	24-May-2019	U54CA209978	29093439
geo	GSE73628	RNA-Seq data for AKT, BAD, ERBB2, IGF1R, RAF1 and ERK1 over-expressed samples with twelve green fluorescent protein control samples using human mammary epithelial cells	Public on Jan 01, 2017	30-Sep-2015	24-May-2019	U54CA209978
geo	GSE89477	Single-cell profiling of tumor infiltrating T cells	Public on Nov 26, 2017	3-Nov-2016	15-May-2019	P01CA154303	29101163
geo	GSE89477	Single-cell profiling of tumor infiltrating T cells	Public on Nov 26, 2017	3-Nov-2016	15-May-2019	P01CA154303
geo	GSE85559	Expression profiling and occupancy after knockdown or over-expression of HFN1A or HNF4G in prostate cancer cells	Public on Nov 01, 2017	12-Aug-2016	24-May-2019	U54CA224079	29153843
geo	GSE85559	Expression profiling and occupancy after knockdown or over-expression of HFN1A or HNF4G in prostate cancer cells	Public on Nov 01, 2017	12-Aug-2016	24-May-2019	U54CA224079
geo	GSE85558	HNF4G, AR, FOXA1, H3K4me1, H3K27acetyl binding sites upon knockdown and overexpression of HNF4G in 22Rv1 and LNCaP prostate cancer cells respectively	Public on Nov 01, 2017	12-Aug-2016	24-May-2019	U54CA224079	29153843
geo	GSE85558	HNF4G, AR, FOXA1, H3K4me1, H3K27acetyl binding sites upon knockdown and overexpression of HNF4G in 22Rv1 and LNCaP prostate cancer cells respectively	Public on Nov 01, 2017	12-Aug-2016	24-May-2019	U54CA224079
geo	GSE85557	Expression profile of LNCaP/AR cells with or without HNF4G expression grown for long term in charcoal stripped-serum (CSS) media	Public on Nov 01, 2017	12-Aug-2016	24-May-2019	U54CA224079	29153843
geo	GSE85557	Expression profile of LNCaP/AR cells with or without HNF4G expression grown for long term in charcoal stripped-serum (CSS) media	Public on Nov 01, 2017	12-Aug-2016	24-May-2019	U54CA224079
geo	GSE85556	Expression profile of HNF1A knockdown and overexpression in 22RV1 and LNCaP cells respectively	Public on Nov 01, 2017	12-Aug-2016	24-May-2019	U54CA224079	29153843
geo	GSE85556	Expression profile of HNF1A knockdown and overexpression in 22RV1 and LNCaP cells respectively	Public on Nov 01, 2017	12-Aug-2016	24-May-2019	U54CA224079
geo	GSE85244	Gene expression profile of LNCaP prostate cancer cells with exogenous HNF4G  expression	Public on Nov 01, 2017	5-Aug-2016	24-May-2019	U54CA224079	29153843
geo	GSE85244	Gene expression profile of LNCaP prostate cancer cells with exogenous HNF4G  expression	Public on Nov 01, 2017	5-Aug-2016	24-May-2019	U54CA224079
geo	GSE85242	Gene expression profile of doxycycline inducible shHNF4G hairpins in 22RV1 prostate cancer cells	Public on Nov 01, 2017	5-Aug-2016	24-May-2019	U54CA224079	29153843
geo	GSE85242	Gene expression profile of doxycycline inducible shHNF4G hairpins in 22RV1 prostate cancer cells	Public on Nov 01, 2017	5-Aug-2016	24-May-2019	U54CA224079
geo	GSE104831	Transcriptome profiling reveals anti-inflammatory activity of miR-29b in multiple myeloma associated dendritic cells	Public on Oct 10, 2018	11-Oct-2017	25-Jul-2021	P01CA155258	29158557
geo	GSE104831	Transcriptome profiling reveals anti-inflammatory activity of miR-29b in multiple myeloma associated dendritic cells	Public on Oct 10, 2018	11-Oct-2017	25-Jul-2021	P01CA155258
geo	GSE104294	Osteoblasts remotely supply lung tumors with cancer-promoting SiglecFhigh neutrophils	Public on Dec 08, 2017	26-Sep-2017	25-Jul-2021	R01AI084880	29191879
geo	GSE104294	Osteoblasts remotely supply lung tumors with cancer-promoting SiglecFhigh neutrophils	Public on Dec 08, 2017	26-Sep-2017	25-Jul-2021	R01AI084880
geo	GSE105437	Expression data from endothelial cell	Public on Oct 21, 2017	20-Oct-2017	25-Jul-2021	P50CA098258	29212026
geo	GSE105437	Expression data from endothelial cell	Public on Oct 21, 2017	20-Oct-2017	25-Jul-2021	P50CA098258
geo	GSE106519	Expression data from human endothelial cells co-cultured with cancer associated fibroblasts	Public on Feb 14, 2018	3-Nov-2017	16-Oct-2018	P50CA098258	29251630
geo	GSE106519	Expression data from human endothelial cells co-cultured with cancer associated fibroblasts	Public on Feb 14, 2018	3-Nov-2017	16-Oct-2018	P50CA098258
geo	GSE131674	A major chromatin regulator determines resistance of tumor cells to T cell–mediated killing	Public on May 22, 2019	22-May-2019	25-May-2019	U24CA224316	29301958
geo	GSE131674	A major chromatin regulator determines resistance of tumor cells to T cell–mediated killing	Public on May 22, 2019	22-May-2019	25-May-2019	U24CA224316
geo	GSE107670	A Major Chromatin Regulator Determines Resistance of Tumor Cells to T cell Mediated Killing	Public on Jan 08, 2018	4-Dec-2017	15-May-2019	U24CA224316	29301958
geo	GSE107670	A Major Chromatin Regulator Determines Resistance of Tumor Cells to T cell Mediated Killing	Public on Jan 08, 2018	4-Dec-2017	15-May-2019	U24CA224316
geo	GSE107078	Peptidomimetic blockade of MYB in acute myeloid leukemia [H3K27ac ChIP-seq]	Public on Feb 23, 2018	17-Nov-2017	15-May-2019	R01CA204396	29317678
geo	GSE107078	Peptidomimetic blockade of MYB in acute myeloid leukemia [H3K27ac ChIP-seq]	Public on Feb 23, 2018	17-Nov-2017	15-May-2019	R01CA204396
geo	GSE94242	Peptidomimetic blockade of MYB in acute myeloid leukemia	Public on Feb 23, 2018	27-Jan-2017	15-May-2019	R01CA204396	29317678
geo	GSE94242	Peptidomimetic blockade of MYB in acute myeloid leukemia	Public on Feb 23, 2018	27-Jan-2017	15-May-2019	R01CA204396
geo	GSE94241	Peptidomimetic blockade of MYB in acute myeloid leukemia [RNA-seq]	Public on Feb 23, 2018	27-Jan-2017	15-May-2019	R01CA204396	29317678
geo	GSE94241	Peptidomimetic blockade of MYB in acute myeloid leukemia [RNA-seq]	Public on Feb 23, 2018	27-Jan-2017	15-May-2019	R01CA204396
geo	GSE94240	Peptidomimetic blockade of MYB in acute myeloid leukemia [MYB ChIP-seq]	Public on Feb 23, 2018	27-Jan-2017	15-May-2019	R01CA204396	29317678
geo	GSE94240	Peptidomimetic blockade of MYB in acute myeloid leukemia [MYB ChIP-seq]	Public on Feb 23, 2018	27-Jan-2017	15-May-2019	R01CA204396
geo	GSE105799	Analysis of genome-wide accessibility following acute deletion of Ring1b in mouse embryonic stem cells [ATAC-seq]	Public on Oct 23, 2017	23-Oct-2017	15-May-2019	R01CA163915	29323272
geo	GSE105799	Analysis of genome-wide accessibility following acute deletion of Ring1b in mouse embryonic stem cells [ATAC-seq]	Public on Oct 23, 2017	23-Oct-2017	15-May-2019	R01CA163915
geo	GSE98605	Dominant-negative SMARCA4 mutants alter the accessibility landscape of tissue-unrestricted enhancers	Public on Oct 20, 2017	5-May-2017	25-Jul-2021	R01CA163915	29323272
geo	GSE98605	Dominant-negative SMARCA4 mutants alter the accessibility landscape of tissue-unrestricted enhancers	Public on Oct 20, 2017	5-May-2017	25-Jul-2021	R01CA163915
geo	GSE98604	Effects of dominant-negative G784E Smarca4 mutation on enhancer marks and factors in mouse embryonic stem cells [ChIP-seq]	Public on Oct 22, 2017	5-May-2017	25-Jul-2021	R01CA163915	29323272
geo	GSE98604	Effects of dominant-negative G784E Smarca4 mutation on enhancer marks and factors in mouse embryonic stem cells [ChIP-seq]	Public on Oct 22, 2017	5-May-2017	25-Jul-2021	R01CA163915
geo	GSE98486	Effects of dominant-negative Smarca4 mutations on the DNA accessibility landscape [ATAC-seq]	Public on Oct 22, 2017	2-May-2017	25-Jul-2021	R01CA163915	29323272
geo	GSE98486	Effects of dominant-negative Smarca4 mutations on the DNA accessibility landscape [ATAC-seq]	Public on Oct 22, 2017	2-May-2017	25-Jul-2021	R01CA163915
geo	GSE98469	Transcriptional effects of dominant-negative G784E Smarca4 mutation in mouse embryonic stem cells [RNA-seq]	Public on Oct 22, 2017	2-May-2017	25-Jul-2021	R01CA163915	29323272
geo	GSE98469	Transcriptional effects of dominant-negative G784E Smarca4 mutation in mouse embryonic stem cells [RNA-seq]	Public on Oct 22, 2017	2-May-2017	25-Jul-2021	R01CA163915
geo	GSE102527	Rheostatic Chromatin Control of Promiscuous Transcription by Aire and Brg1	Public on Dec 06, 2017	11-Aug-2017	25-Jul-2021	R01CA163915	29335648
geo	GSE102527	Rheostatic Chromatin Control of Promiscuous Transcription by Aire and Brg1	Public on Dec 06, 2017	11-Aug-2017	25-Jul-2021	R01CA163915
geo	GSE102526	Rheostatic Chromatin Control of Promiscuous Transcription by Aire and Brg1 [ATAC-Seq]	Public on Dec 06, 2017	11-Aug-2017	15-May-2019	R01CA163915	29335648
geo	GSE102526	Rheostatic Chromatin Control of Promiscuous Transcription by Aire and Brg1 [ATAC-Seq]	Public on Dec 06, 2017	11-Aug-2017	15-May-2019	R01CA163915
geo	GSE102525	Rheostatic Chromatin Control of Promiscuous Transcription by Aire and Brg1 [Affymetrix]	Public on Dec 13, 2017	11-Aug-2017	25-Jul-2021	R01CA163915	29335648
geo	GSE102525	Rheostatic Chromatin Control of Promiscuous Transcription by Aire and Brg1 [Affymetrix]	Public on Dec 13, 2017	11-Aug-2017	25-Jul-2021	R01CA163915
geo	GSE80443	ETV1 binding sites in GIST and Melanoma cells	Public on Apr 15, 2018	19-Apr-2016	15-May-2019	U54CA224079	29360641
geo	GSE80443	ETV1 binding sites in GIST and Melanoma cells	Public on Apr 15, 2018	19-Apr-2016	15-May-2019	U54CA224079
geo	GSE80352	Transcriptional effect of ETV1 knockdown in melanoma cells	Public on Apr 15, 2018	15-Apr-2016	15-May-2019	U54CA224079	29360641
geo	GSE80352	Transcriptional effect of ETV1 knockdown in melanoma cells	Public on Apr 15, 2018	15-Apr-2016	15-May-2019	U54CA224079
geo	GSE80313	Role of COP1 on MAP kinase transcriptional output in melanoma	Public on Apr 15, 2018	14-Apr-2016	15-May-2019	U54CA224079	29360641
geo	GSE80313	Role of COP1 on MAP kinase transcriptional output in melanoma	Public on Apr 15, 2018	14-Apr-2016	15-May-2019	U54CA224079
geo	GSE80305	Role of COP1 on MAP kinase transcriptional output in gastrointestinal stromal tumor	Public on Apr 15, 2018	14-Apr-2016	15-May-2019	U54CA224079	29360641
geo	GSE80305	Role of COP1 on MAP kinase transcriptional output in gastrointestinal stromal tumor	Public on Apr 15, 2018	14-Apr-2016	15-May-2019	U54CA224079
geo	GSE100538	Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma [ChIP-seq Th-MYCN]	Public on Jan 30, 2018	27-Jun-2017	25-Jul-2021	P01CA155258	29379199
geo	GSE100538	Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma [ChIP-seq Th-MYCN]	Public on Jan 30, 2018	27-Jun-2017	25-Jul-2021	P01CA155258
geo	GSE80154	Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma	Public on Jan 29, 2018	11-Apr-2016	25-Jul-2021	P01CA155258	29379199
geo	GSE80154	Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma	Public on Jan 29, 2018	11-Apr-2016	25-Jul-2021	P01CA155258
geo	GSE80153	Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma [RNA-seq]	Public on Jan 30, 2018	11-Apr-2016	15-May-2019	P01CA155258	29379199
geo	GSE80153	Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma [RNA-seq]	Public on Jan 30, 2018	11-Apr-2016	15-May-2019	P01CA155258
geo	GSE80152	Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma [ATAC-seq]	Public on Jan 30, 2018	11-Apr-2016	15-May-2019	P01CA155258	29379199
geo	GSE80152	Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma [ATAC-seq]	Public on Jan 30, 2018	11-Apr-2016	15-May-2019	P01CA155258
geo	GSE80151	Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma [ChIP-seq]	Public on Jan 30, 2018	11-Apr-2016	25-Jul-2021	P01CA155258	29379199
geo	GSE80151	Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma [ChIP-seq]	Public on Jan 30, 2018	11-Apr-2016	25-Jul-2021	P01CA155258
geo	GSE80150	Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma [ChIP_RX]	Public on Jan 30, 2018	11-Apr-2016	15-May-2019	P01CA155258	29379199
geo	GSE80150	Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma [ChIP_RX]	Public on Jan 30, 2018	11-Apr-2016	15-May-2019	P01CA155258
geo	GSE80149	Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma [ARRAY]	Public on Jan 30, 2018	11-Apr-2016	31-Jan-2018	P01CA155258	29379199
geo	GSE80149	Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma [ARRAY]	Public on Jan 30, 2018	11-Apr-2016	31-Jan-2018	P01CA155258
geo	GSE107073	MEF2C phosphorylation is required for chemotherapy resistance in acute myeloid leukemia	Public on Jul 23, 2018	17-Nov-2017	15-May-2019	R01CA204396	29431698
geo	GSE107073	MEF2C phosphorylation is required for chemotherapy resistance in acute myeloid leukemia	Public on Jul 23, 2018	17-Nov-2017	15-May-2019	R01CA204396
geo	GSE107072	MEF2C phosphorylation is required for chemotherapy resistance in acute myeloid leukemia [ATAC-seq]	Public on Jul 23, 2018	17-Nov-2017	15-May-2019	R01CA204396	29431698
geo	GSE107072	MEF2C phosphorylation is required for chemotherapy resistance in acute myeloid leukemia [ATAC-seq]	Public on Jul 23, 2018	17-Nov-2017	15-May-2019	R01CA204396
geo	GSE107071	MEF2C phosphorylation is required for chemotherapy resistance in acute myeloid leukemia [inhibitor MRT199665]	Public on Jul 23, 2018	17-Nov-2017	15-May-2019	R01CA204396	29431698
geo	GSE107071	MEF2C phosphorylation is required for chemotherapy resistance in acute myeloid leukemia [inhibitor MRT199665]	Public on Jul 23, 2018	17-Nov-2017	15-May-2019	R01CA204396
geo	GSE94453	MEF2C phosphorylation is required for chemotherapy resistance in acute myeloid leukemia [mutant MEF2C]	Public on Jul 23, 2018	3-Feb-2017	15-May-2019	R01CA204396	29431698
geo	GSE94453	MEF2C phosphorylation is required for chemotherapy resistance in acute myeloid leukemia [mutant MEF2C]	Public on Jul 23, 2018	3-Feb-2017	15-May-2019	R01CA204396
geo	GSE108524	Targeting the cMET pathway augments radiation response without adverse effect on hearing in NF2 schwannoma models	Public on Jun 26, 2018	26-Dec-2017	29-Oct-2018	R01CA208205	29440379
geo	GSE108524	Targeting the cMET pathway augments radiation response without adverse effect on hearing in NF2 schwannoma models	Public on Jun 26, 2018	26-Dec-2017	29-Oct-2018	U01CA224348	29440379
geo	GSE108524	Targeting the cMET pathway augments radiation response without adverse effect on hearing in NF2 schwannoma models	Public on Jun 26, 2018	26-Dec-2017	29-Oct-2018	R01CA208205
geo	GSE108524	Targeting the cMET pathway augments radiation response without adverse effect on hearing in NF2 schwannoma models	Public on Jun 26, 2018	26-Dec-2017	29-Oct-2018	U01CA224348
geo	GSE97265	High-efficiency RNA-based reprogramming of human primary fibroblasts	Public on Feb 27, 2018	31-Mar-2017	15-May-2019	R01AI124487	29467427
geo	GSE97265	High-efficiency RNA-based reprogramming of human primary fibroblasts	Public on Feb 27, 2018	31-Mar-2017	15-May-2019	R01AI124487
geo	GSE108615	A non-catalytic function of SETD1A regulates Cyclin K and the DNA damage response	Public on Feb 01, 2018	28-Dec-2017	25-Mar-2019	R01CA204396	29474905
geo	GSE108615	A non-catalytic function of SETD1A regulates Cyclin K and the DNA damage response	Public on Feb 01, 2018	28-Dec-2017	25-Mar-2019	R01CA204396
geo	GSE87324	BRCA1/RNApII regulation in Ewing's sarcoma (ChIP-seq)	Public on Mar 09, 2018	23-Sep-2016	25-Jul-2021	R01CA204915	29513652
geo	GSE87324	BRCA1/RNApII regulation in Ewing's sarcoma (ChIP-seq)	Public on Mar 09, 2018	23-Sep-2016	25-Jul-2021	R01CA204915
geo	GSE68847	BRCA1, R-loops and Recombination defects in Ewing's sarcoma	Public on Mar 09, 2018	13-May-2015	25-Jul-2021	R01CA204915	29513652
geo	GSE68847	BRCA1, R-loops and Recombination defects in Ewing's sarcoma	Public on Mar 09, 2018	13-May-2015	25-Jul-2021	R01CA204915
geo	GSE68845	BRCA1, R-loops and Recombination defects in Ewing's sarcoma (DRIP-seq)	Public on Mar 09, 2018	13-May-2015	15-May-2019	R01CA204915	29513652
geo	GSE68845	BRCA1, R-loops and Recombination defects in Ewing's sarcoma (DRIP-seq)	Public on Mar 09, 2018	13-May-2015	15-May-2019	R01CA204915
geo	GSE68836	BRCA1, R-loops and Recombination defects in Ewing's sarcoma (RNA-seq)	Public on Mar 09, 2018	13-May-2015	15-May-2019	R01CA204915	29513652
geo	GSE68836	BRCA1, R-loops and Recombination defects in Ewing's sarcoma (RNA-seq)	Public on Mar 09, 2018	13-May-2015	15-May-2019	R01CA204915
geo	GSE109209	mRNA profiles in PAF KO intestinal adenoma	Public on Feb 15, 2018	15-Jan-2018	19-Mar-2019	P50CA098258	29533773
geo	GSE109209	mRNA profiles in PAF KO intestinal adenoma	Public on Feb 15, 2018	15-Jan-2018	19-Mar-2019	P50CA098258
geo	GSE100465	Epigenomic analysis of Atrx deficiency in murine glioma cells of orgin	Public on Dec 31, 2017	26-Jun-2017	25-Jul-2021	R01CA204136	29535300
geo	GSE100465	Epigenomic analysis of Atrx deficiency in murine glioma cells of orgin	Public on Dec 31, 2017	26-Jun-2017	25-Jul-2021	R01CA204136
geo	GSE100464	Epigenomic analysis of Atrx deficiency in murine glioma cells of orgin [RNA-seq]	Public on Dec 31, 2017	26-Jun-2017	25-Jul-2021	R01CA204136	29535300
geo	GSE100464	Epigenomic analysis of Atrx deficiency in murine glioma cells of orgin [RNA-seq]	Public on Dec 31, 2017	26-Jun-2017	25-Jul-2021	R01CA204136
geo	GSE100463	Epigenomic analysis of Atrx deficiency in murine glioma cells of orgin [H3.3 ChIP]	Public on Dec 31, 2017	26-Jun-2017	15-May-2019	R01CA204136	29535300
geo	GSE100463	Epigenomic analysis of Atrx deficiency in murine glioma cells of orgin [H3.3 ChIP]	Public on Dec 31, 2017	26-Jun-2017	15-May-2019	R01CA204136
geo	GSE100462	Epigenomic analysis of Atrx deficiency in murine glioma cells of orgin [Atrx ChIP]	Public on Dec 31, 2017	26-Jun-2017	15-May-2019	R01CA204136	29535300
geo	GSE100462	Epigenomic analysis of Atrx deficiency in murine glioma cells of orgin [Atrx ChIP]	Public on Dec 31, 2017	26-Jun-2017	15-May-2019	R01CA204136
geo	GSE100461	Epigenomic analysis of Atrx deficiency in murine glioma cells of orgin [ATAC-seq]	Public on Dec 31, 2017	26-Jun-2017	25-Jul-2021	R01CA204136	29535300
geo	GSE100461	Epigenomic analysis of Atrx deficiency in murine glioma cells of orgin [ATAC-seq]	Public on Dec 31, 2017	26-Jun-2017	25-Jul-2021	R01CA204136
geo	GSE101644	Primary melanoma cell lines vary in glycolytic activity	Public on Mar 01, 2018	19-Jul-2017	25-Jul-2021	R01CA187076	29628419
geo	GSE101644	Primary melanoma cell lines vary in glycolytic activity	Public on Mar 01, 2018	19-Jul-2017	25-Jul-2021	R01CA187076
geo	GSE110052	Genome-wide analysis of Olig2-positive and Olig2-negative tumors in a glioma mouse model.	Public on Feb 02, 2019	2-Feb-2018	8-May-2019	R01CA208205	29681511
geo	GSE110052	Genome-wide analysis of Olig2-positive and Olig2-negative tumors in a glioma mouse model.	Public on Feb 02, 2019	2-Feb-2018	8-May-2019	R01CA208205
geo	GSE111310	Widespread intronic polyadenylation diversifies immune cell transcriptomes	Public on May 04, 2018	1-Mar-2018	27-Mar-2019	P01CA155258	29712909
geo	GSE111310	Widespread intronic polyadenylation diversifies immune cell transcriptomes	Public on May 04, 2018	1-Mar-2018	27-Mar-2019	P01CA155258
geo	GSE98588	Genetically-defined Diffuse Large B-cell Lymphoma Subsets Arise by Distinct Pathogenetic Mechanisms and Predicts Outcome	Public on May 01, 2018	5-May-2017	25-Jul-2021	U24CA210999	29713087
geo	GSE98588	Genetically-defined Diffuse Large B-cell Lymphoma Subsets Arise by Distinct Pathogenetic Mechanisms and Predicts Outcome	Public on May 01, 2018	5-May-2017	25-Jul-2021	U24CA210999
geo	GSE89568	Genome-wide gene-expression profile of mouse intestinal stem cells	Public on May 30, 2018	5-Nov-2016	15-May-2019	U54CA224068	29727683
